gdp,cpia_regulation,cpia_gender,cpia_resources,cpia_transparency,cpia_inclusion,cpia_trade,education$,coll_enrollment,income_quintile2,income_quintile3,income_quintile4,income_quintile5,income_top10%,income_middle60%,comm_import_capita,comm_export_capita
9.594225634470837,3.910336952725286,4.0,7.0705664903559216,1.5811388300841898,3.8,1.8708286933869707,1.667519115332715,98.80386,11.9,16.3,4.701063709417263,3.7600366484302645,3.332204510175204,50.5,6.592467748061779,7.762630801035543
7.637721251930294,3.4275226679634283,4.0,5.916136841548457,1.5811388300841898,3.6,1.7320508075688772,2.19402825870589,45.51679,12.2,15.6,4.571651780264984,3.7727609380946383,3.367295829986474,48.7,4.50682685066993,4.208007946591256
7.974894100273361,3.4275226679634283,4.0,5.916136841548457,1.7320508075688772,3.6,1.7320508075688772,2.19402825870589,50.11942,12.5,16.0,4.604345773288535,3.7495040759303713,3.32862668882732,49.7,5.330608967195528,4.872112949289924
9.629303964235689,3.6958934973591586,4.0,6.041162187740523,1.855921454156937,3.575,2.0548046676563256,2.3572717280788824,108.55,11.9,16.3,4.701063709417263,3.7600366484302645,3.332204510175204,50.5,8.733127967340291,7.201565261407643
9.7153110891788,3.588588384862621,3.666666667,6.293673104239162,1.840893502894722,3.555555556,2.068278940998476,2.423802797258886,101.90247,11.9,16.3,4.701063709417263,3.7600366484302645,3.332204510175204,50.5,8.379197115730639,7.041298636381775
9.174518356700563,3.475856226803656,4.1,6.14177424242322,1.6278820596099706,3.62,1.9874606914351791,2.423020841841853,96.59815,13.8,17.8,4.795831523312719,3.624340932976365,3.126760535960395,54.6,7.455268075096633,7.4111251078882106
9.550489412291263,3.6958934973591586,4.277777778,6.549434072861499,1.6158932857710624,3.733333333,2.0949675149960894,2.1252599840960635,109.52856,13.8,17.7,4.732863826479693,3.6375861597263857,3.1612467120315646,53.9,8.008635728958334,7.715330177637439
9.639706234522343,3.6958934973591586,4.277777778,6.678522274489564,1.6329931619575142,3.755555556,2.0816659994661326,2.3259707650785297,107.05787,13.4,17.5,4.774934554525329,3.6506582412937387,3.173878458937465,53.7,8.210479427515986,7.8886919512155345
9.714999018970733,3.669072523417986,4.1875,6.775863266611121,1.695582495781317,3.7375,2.0463381929681126,2.2008680105812797,106.30808,13.9,17.8,4.774934554525329,3.6189933266497696,3.131136910560194,54.5,8.48410614731131,8.384469438983247
9.804014670697132,3.669072523417986,4.25,6.775863266611121,1.7320508075688772,3.75,2.0766559657295187,2.2629759167962877,107.00487,14.0,17.9,4.743416490252569,3.6136169696133895,3.126760535960395,54.4,8.499673013567609,8.492223969282861
9.851941068203972,3.669072523417986,4.1875,6.630020290481129,1.7320508075688772,3.725,2.0766559657295187,2.275069229715878,106.22801,14.0,17.8,4.743416490252569,3.616308761279101,3.139832617527748,54.3,8.424405980372839,8.279103357231442
9.852667830206153,3.2340664262068994,4.0,5.916136841548457,1.6431676725154984,3.58,2.0,2.2332733822799216,107.0318,14.0,17.7,4.732863826479693,3.629660094453965,3.1612467120315646,54.1,8.36349118763136,8.247913104437057
10.409669109296958,3.475856226803656,4.1,6.14177424242322,1.6278820596099706,3.62,1.9874606914351791,2.4018742681497716,108.35425,13.6,17.3,4.711687595755898,3.6686767467964168,3.214867803470662,53.1,10.323910384036292,10.374643200706416
10.470445747478694,3.3791770486642445,4.1,6.14177424242322,1.6278820596099706,3.6,2.0,2.416683678101046,108.50358,13.9,17.7,4.764451699828638,3.6349511120883804,3.152736022363656,54.3,10.418586211254457,10.456765243635154
10.513167522667231,3.669072523417986,4.3125,6.485191084143741,1.620185174601965,3.7375,2.0463381929681126,2.4184767933556857,107.87072,13.6,17.4,4.722287581247038,3.6635616461296463,3.1986731175506815,53.3,10.568039682302878,10.612336750557924
10.542292849109447,3.789739468582781,4.375,6.485191084143741,1.6007810593582121,3.7875,2.0766559657295187,2.5082643401364217,106.41283,13.9,17.6,4.764451699828638,3.6428355156125294,3.1654750481410856,54.2,10.681513604260603,10.693153162180993
10.538764860346891,3.6958934973591586,4.277777778,6.549434072861499,1.6158932857710624,3.733333333,2.0949675149960894,2.532856095399026,105.69595,13.9,17.7,4.764451699828638,3.6428355156125294,3.1654750481410856,54.3,10.39951631839627,10.444439415858877
10.59260261502267,3.6958934973591586,4.277777778,6.678522274489564,1.6329931619575142,3.755555556,2.0816659994661326,2.531400797977278,105.78588,13.9,17.8,4.743416490252569,3.6428355156125294,3.1654750481410856,54.2,10.164263868127891,10.135205034839544
10.61994517141132,3.669072523417986,4.1875,6.775863266611121,1.695582495781317,3.7375,2.0463381929681126,2.5256167563587315,106.48113,14.0,18.0,4.764451699828638,3.632309102625542,3.152736022363656,54.7,10.340064312465215,10.298181037866724
9.172105652571265,3.588588384862621,3.666666667,6.293673104239162,1.840893502894722,3.555555556,2.068278940998476,2.573130389234094,75.35979,11.9,16.3,4.701063709417263,3.7600366484302645,3.332204510175204,50.5,7.6936378651065285,6.854547315258355
7.607083318617163,3.910336952725286,3.0,4.828682739953337,1.8708286933869707,3.2,2.1213203435596424,1.9054631982801453,34.58277,11.9,16.3,4.701063709417263,3.7600366484302645,3.332204510175204,50.5,4.712025104579503,3.5935774368213824
8.286503741283973,3.4275226679634283,4.5,7.0705664903559216,2.0,4.2,1.7320508075688772,2.6604698833100895,45.72123,11.9,16.3,4.701063709417263,3.7600366484302645,3.332204510175204,50.5,6.370658227465505,5.967443340108627
8.780380194264746,3.4275226679634283,4.0,7.0705664903559216,2.1213203435596424,4.1,1.7320508075688772,2.0061081725570036,66.11239,11.9,16.3,4.701063709417263,3.7600366484302645,3.332204510175204,50.5,7.099353083980006,6.375145694965104
9.297264578499911,2.997344292773568,3.25,5.4243464381130195,1.6749792703194866,3.144444444,1.848422751068236,3.267811194056352,78.52549,11.9,16.3,4.701063709417263,3.7600366484302645,3.332204510175204,50.5,7.421604092358015,7.758662721980902
9.301629751915053,3.6958934973591586,4.0,6.041162187740523,1.855921454156937,3.575,2.0548046676563256,2.1158213535173522,101.29199,6.5,11.1,4.324349662087931,4.122283930911342,3.8199077165203406,36.3,6.045774236899214,6.454994653932119
9.435363755298534,3.6958934973591586,3.833333333,6.293673104239162,1.855921454156937,3.5625,2.068278940998476,2.2312216384752097,95.17,6.9,11.6,4.381780460041329,4.09933210373314,3.7887247890836524,37.7,6.511019361246218,6.731854529883718
9.49417028437739,3.588588384862621,3.833333333,6.293673104239162,1.855921454156937,3.611111111,2.068278940998476,2.2962360505836505,96.72012,7.1,11.8,4.39317652729776,4.087655574071304,3.7727609380946383,38.2,6.8623159972225585,6.9246611328799705
9.489769734300983,3.534914395385027,3.777777778,6.167009139576892,1.8708286933869707,3.566666667,2.068278940998476,2.3391323177622936,96.66548,7.2,11.9,4.404543109109048,4.0809215418899605,3.765840495250065,38.5,6.54673662886654,6.661022566643737
9.6151492648222,3.4275226679634283,3.722222222,6.167009139576892,1.840893502894722,3.533333333,2.0548046676563256,2.3957295339833333,95.26338,7.5,12.2,4.415880433163924,4.069026754237811,3.754198920234579,39.2,7.0946159445773755,7.1553500191997506
9.615494765150794,3.3738045622947634,3.611111111,6.167009139576892,1.840893502894722,3.533333333,2.0548046676563256,2.4319354432221263,95.58373,7.4,12.0,4.381780460041329,4.079230924412053,3.770459441106359,38.6,7.071703738110585,7.090823587925938
9.239162980963865,3.475856226803656,4.1,6.14177424242322,1.6278820596099706,3.62,1.9874606914351791,2.0286350090639766,90.45072,11.9,16.3,4.701063709417263,3.7600366484302645,3.332204510175204,50.5,7.77165553744595,7.335474400818509
9.342025436184912,3.3791770486642445,4.1,6.14177424242322,1.6278820596099706,3.6,2.0,1.9778877622352589,91.37149,12.6,17.1,4.78539444560216,3.756538102587751,3.3178157727231046,52.6,8.026909547458962,7.594767004657408
9.45890290615633,3.669072523417986,4.3125,6.485191084143741,1.620185174601965,3.7375,2.0463381929681126,1.911274443924786,91.69475,11.9,16.3,4.722287581247038,3.784189633918261,3.3638415951183864,50.5,8.291115745934574,7.809055072168149
9.571358869015397,3.789739468582781,4.375,6.485191084143741,1.6007810593582121,3.7875,2.0766559657295187,2.0505584605175247,90.61116,12.6,16.9,4.753945729601885,3.7376696182833684,3.2846635654062037,52.1,8.505380148588745,8.007048838959438
9.559795817941147,3.6958934973591586,4.277777778,6.549434072861499,1.6158932857710624,3.733333333,2.0949675149960894,2.0722234435504294,89.52446,12.5,17.0,4.774934554525329,3.735285826928092,3.2846635654062037,52.3,8.050809722346974,7.704251528741597
9.612958765367466,3.6958934973591586,4.277777778,6.678522274489564,1.6329931619575142,3.755555556,2.0816659994661326,1.9787268634149586,90.42465,12.1,16.7,4.764451699828638,3.765840495250065,3.32862668882732,51.5,8.140330411749613,7.9329085913644235
9.664473732060886,3.669072523417986,4.1875,6.775863266611121,1.695582495781317,3.7375,2.0463381929681126,1.8953469339411189,93.18286,12.7,17.1,4.764451699828638,3.7400477406883357,3.295836866004329,52.5,8.394552094328436,8.251631215833694
9.700689373362328,3.669072523417986,4.25,6.775863266611121,1.7320508075688772,3.75,2.0766559657295187,1.8770615333547271,93.17964,12.2,16.6,4.732863826479693,3.7773481021015445,3.3463891451671604,51.2,8.407991064965275,8.20396615920046
7.071029922855858,2.9434997843127073,3.5,7.0705664903559216,1.8708286933869707,3.6,2.0,2.1053717011492292,14.3003,11.9,16.3,4.701063709417263,3.7600366484302645,3.332204510175204,50.5,4.443320410658617,3.2646324462336387
7.283159725605137,3.4275226679634283,3.5,7.0705664903559216,1.8708286933869707,3.6,2.0,1.984681334622765,21.9022,11.9,16.3,4.701063709417263,3.7600366484302645,3.332204510175204,50.5,4.957658910688133,4.445640905505997
7.401798868862892,3.4275226679634283,3.5,7.0705664903559216,1.8708286933869707,3.6,2.0,2.121355698604079,30.33527,11.7,15.0,4.538722287164087,3.8133070324889884,3.4210000089583352,47.3,5.290061894108277,4.971833080610154
6.343353054312754,2.4581128486612207,3.5,4.828682739953337,1.7320508075688772,3.0,1.7320508075688772,1.9056993466966399,12.69901,11.9,16.3,4.701063709417263,3.7600366484302645,3.332204510175204,50.5,3.581797013477471,2.7970114662228722
6.4478762228342505,2.4581128486612207,4.0,5.916136841548457,1.4142135623730951,3.4,2.0,2.6063134884353416,22.82431,11.9,16.3,4.701063709417263,3.7600366484302645,3.332204510175204,50.5,3.8126741613711763,2.635219702027829
6.5475025136955205,2.9434997843127073,4.0,7.0705664903559216,1.4142135623730951,3.6,2.0,2.3269615381436797,32.27849,11.0,15.0,4.560701700396552,3.856510295497887,3.4657359027997265,46.8,4.278088924579811,3.057375850594339
7.850968330922337,3.4275226679634283,3.5,4.828682739953337,1.5811388300841898,3.4,1.8708286933869707,1.767266250455771,26.64419,11.9,16.3,4.701063709417263,3.7600366484302645,3.332204510175204,50.5,5.0942797725386315,5.1113779301577695
7.932753319748492,2.9434997843127073,3.0,4.828682739953337,1.5811388300841898,3.1,1.8708286933869707,1.8347343131908773,31.76378,9.5,14.0,4.636809247747852,3.914021008090819,3.5263605246161616,45.0,5.192511887805608,5.450022532783896
9.44825666700265,3.6958934973591586,4.0,6.041162187740523,1.855921454156937,3.575,2.0548046676563256,1.795850773310522,97.65838,11.9,16.3,4.701063709417263,3.7600366484302645,3.332204510175204,50.5,7.616599259030621,7.8642513633116184
9.659986945258565,3.6422480273595568,4.0,6.167009139576892,1.855921454156937,3.5875,2.0275875100994063,1.738910578494478,98.33355,8.9,13.0,4.427188724235731,3.996364153861897,3.6609942506244004,41.5,7.775551202442313,8.200983811443027
9.687777553782494,3.534914395385027,3.777777778,6.167009139576892,1.8708286933869707,3.566666667,2.068278940998476,2.0594392440662093,94.21283,9.1,13.0,4.39317652729776,3.996364153861897,3.6686767467964168,41.400000000000006,7.839148497109927,8.103236616404535
9.803983189428898,3.588588384862621,3.666666667,6.293673104239162,1.840893502894722,3.555555556,2.068278940998476,2.044798278559526,94.57371,11.9,16.3,4.701063709417263,3.7600366484302645,3.332204510175204,50.5,8.149837964335378,8.343111945134197
9.919927670182668,3.4275226679634283,3.722222222,6.167009139576892,1.840893502894722,3.533333333,2.0548046676563256,2.0169531476958014,93.78813,9.3,13.2,4.427188724235731,3.9815490680767565,3.6454498961866,42.1,8.378866724677287,8.469569247148621
10.018002587423531,3.3738045622947634,3.555555556,6.167009139576892,1.8708286933869707,3.533333333,2.0548046676563256,2.134816151334817,100.45767,9.3,13.2,4.404543109109048,3.9815490680767565,3.648057459593681,41.9,8.417935209218323,8.38992107308903
9.133003500224575,2.9875556198905726,3.363636364,6.4327784637840075,1.7320508075688772,3.263636364,1.9886038958388508,2.19402825870589,84.92116,9.2,14.3,4.722287581247038,3.912023005428146,3.5145260669691587,45.8,6.951369727005824,7.07365580637419
9.037652264150466,3.6958934973591586,4.0,6.041162187740523,1.855921454156937,3.575,2.0548046676563256,1.9987521106930695,83.40794,7.3,11.5,4.312771730569565,4.0943445622221,3.7887247890836524,37.400000000000006,6.221025641927629,6.220379519434702
9.23914160578181,3.588588384862621,3.833333333,6.293673104239162,1.855921454156937,3.611111111,2.068278940998476,1.977321420508057,93.97066,6.9,11.4,4.358898943540674,4.1059436980654525,3.7999735016195233,37.3,6.80944182751973,6.7566278989978015
9.24554630590866,3.534914395385027,3.777777778,6.167009139576892,1.8708286933869707,3.566666667,2.068278940998476,2.178859793561761,99.23594,7.1,11.6,4.381780460041329,4.091005660956586,3.7819143200811256,37.9,6.611204493469888,6.6098470778245915
9.290186137180902,3.588588384862621,3.666666667,6.293673104239162,1.840893502894722,3.555555556,2.068278940998476,2.1968522936237656,102.02062,7.1,11.4,4.358898943540674,4.097672352314776,3.793239469438179,37.5,6.812086863117887,6.790669959709096
9.36697909690778,3.4275226679634283,3.722222222,6.167009139576892,1.840893502894722,3.533333333,2.0548046676563256,2.111826223911428,103.87265,7.3,11.7,4.39317652729776,4.0809215418899605,3.770459441106359,38.3,7.096483487406581,7.137282473193833
9.400683833748033,3.3738045622947634,3.611111111,6.167009139576892,1.840893502894722,3.533333333,2.0548046676563256,2.094113177457226,99.85003,7.5,12.0,4.43846820423443,4.065602093356446,3.744787086052232,39.2,7.146599614188965,7.1835089562695975
9.45717388705492,3.3738045622947634,3.555555556,6.167009139576892,1.8708286933869707,3.533333333,2.0548046676563256,2.2147008827378922,100.33773,7.5,12.1,4.427188724235731,4.065602093356446,3.747148362237912,39.2,7.158710801514084,7.149254304559332
9.502340358803712,3.3738045622947634,3.5,6.167009139576892,1.8708286933869707,3.522222222,2.0548046676563256,2.161203368496357,98.76191,7.6,12.1,4.427188724235731,4.063885354737392,3.747148362237912,39.3,7.224526609208848,7.0689304764033425
9.187425827685054,3.6958934973591586,4.0,6.041162187740523,1.855921454156937,3.575,2.0548046676563256,2.19402825870589,84.36382,8.7,13.3,4.58257569495584,3.9852734671677386,3.6082115510464816,43.0,7.662216637556256,7.41326441247091
9.274186153224873,3.6422480273595568,4.0,6.167009139576892,1.855921454156937,3.5875,2.0275875100994063,2.1574104848173885,91.00605,8.3,12.8,4.483302354291979,4.019980146933238,3.6712245188752153,41.2,7.835799830668748,7.413399655148637
9.365767665157174,3.6958934973591586,3.833333333,6.293673104239162,1.855921454156937,3.5625,2.068278940998476,2.1756769061604713,92.07306,8.4,12.6,4.43846820423443,4.02535169073515,3.686376323895818,40.7,7.9635912753781435,7.606743528204946
9.417209002314932,3.588588384862621,3.833333333,6.293673104239162,1.855921454156937,3.611111111,2.068278940998476,2.2460699009603418,93.14224,8.5,12.8,4.505552130427524,4.009149716158869,3.655839600035736,41.6,8.13070528107585,7.680419945497471
9.401322649555697,3.534914395385027,3.777777778,6.167009139576892,1.8708286933869707,3.566666667,2.068278940998476,2.5078117951712406,99.64572,8.0,12.3,4.460941604639093,4.041295341132285,3.6988297849671046,40.2,7.836867472614955,7.569136708995089
9.452607104128822,3.588588384862621,3.666666667,6.293673104239162,1.840893502894722,3.555555556,2.068278940998476,2.6099444438531636,102.18531,8.5,12.9,4.527692569068709,4.000033882750859,3.632309102625542,41.9,8.010549415583368,7.579578657742674
9.503856642349664,3.4275226679634283,3.722222222,6.167009139576892,1.840893502894722,3.533333333,2.0548046676563256,2.5721352997072295,104.56289,8.2,12.9,4.560701700396552,4.005513348515485,3.6349511120883804,41.900000000000006,8.269650419632605,7.689496533495733
9.559277455742475,3.3738045622947634,3.611111111,6.167009139576892,1.840893502894722,3.533333333,2.0548046676563256,2.6197289936174695,107.95096,8.4,13.0,4.560701700396552,4.000033882750859,3.6270040503958487,42.2,8.262651289018367,7.773297673152681
9.60589924159243,3.3738045622947634,3.555555556,6.167009139576892,1.8708286933869707,3.533333333,2.0548046676563256,2.63059879115003,114.63662,8.2,12.6,4.58257569495584,4.01096295328305,3.6375861597263857,41.8,8.238431710512623,7.78123686340116
9.674461105876237,3.3738045622947634,3.5,6.167009139576892,1.8708286933869707,3.522222222,2.0548046676563256,2.6479501505881866,120.32665,8.3,12.8,4.560701700396552,4.005513348515485,3.6349511120883804,41.900000000000006,8.174268681312238,7.750101355945687
9.914842836574262,3.6958934973591586,4.277777778,6.549434072861499,1.6158932857710624,3.733333333,2.0949675149960894,2.095053698595814,100.62829,12.7,17.3,4.8270073544588685,3.7062280924485496,3.2308043957334744,53.3,8.502369091379695,7.798943732878857
9.905952013256591,3.6958934973591586,4.277777778,6.678522274489564,1.6329931619575142,3.755555556,2.0816659994661326,2.062079047951363,100.71391,12.9,17.4,4.847679857416329,3.6988297849671046,3.214867803470662,53.8,8.44949524371677,7.9195718232270425
9.956793220740572,3.669072523417986,4.1875,6.775863266611121,1.695582495781317,3.7375,2.0463381929681126,2.0391051959131485,99.88217,12.7,17.5,4.857983120596447,3.6938669956249752,3.2068032436339315,53.8,8.57685741469319,8.046543414586868
10.23150089912461,3.475856226803656,4.1,6.14177424242322,1.6278820596099706,3.62,1.9874606914351791,2.5184797001365724,96.54328,12.9,16.9,4.69041575982343,3.696351468952637,3.254242968705492,51.8,8.725024196453425,7.307946437494861
10.309356579058266,3.3791770486642445,4.1,6.14177424242322,1.6278820596099706,3.6,2.0,2.5289424667239864,96.59815,12.8,16.7,4.6475800154489,3.716008121502189,3.295836866004329,51.1,8.80636655988769,7.201579804590507
10.400811132577441,3.669072523417986,4.3125,6.485191084143741,1.620185174601965,3.7375,2.0463381929681126,2.5194126299596102,97.77915,12.6,16.7,4.679743582719036,3.713572066704308,3.2771447329921766,51.2,9.005535012017555,7.233571089580974
10.458270825514703,3.789739468582781,4.375,6.485191084143741,1.6007810593582121,3.7875,2.0766559657295187,2.6094041465438043,98.32904,12.5,16.6,4.6475800154489,3.728100167267218,3.3032169733019514,50.7,9.203562670975622,7.3584550076782955
10.430808576039311,3.6958934973591586,4.277777778,6.549434072861499,1.6158932857710624,3.733333333,2.0949675149960894,2.7026191000583117,98.38756,12.5,16.4,4.679743582719036,3.7328963395307104,3.3032169733019514,50.8,8.873739531187073,7.104147366516773
10.41966781460399,3.6958934973591586,4.277777778,6.678522274489564,1.6329931619575142,3.755555556,2.0816659994661326,2.5810676085682065,91.4408,12.8,16.4,4.669047011971501,3.7232808808312687,3.2846635654062037,51.0,8.942895191513816,7.196326344231595
10.41652612592192,3.669072523417986,4.1875,6.775863266611121,1.695582495781317,3.7375,2.0463381929681126,2.5777257418119564,92.82562,12.5,16.2,4.6475800154489,3.744787086052232,3.3214324131932926,50.3,8.945856450961506,7.443133890047289
10.438551832211209,3.475856226803656,4.1,6.14177424242322,1.6278820596099706,3.62,1.9874606914351791,2.8430160041758468,124.18092,14.6,17.9,4.743416490252569,3.5890591188317256,3.091042453358316,55.0,9.504396480941615,9.627935654563963
10.527632397278621,3.3791770486642445,4.1,6.14177424242322,1.6278820596099706,3.6,2.0,2.7798992787509405,120.0791,14.3,17.7,4.722287581247038,3.6054978451748854,3.126760535960395,54.3,9.646919528220419,9.724149918666239
10.57162815872486,3.669072523417986,4.3125,6.485191084143741,1.620185174601965,3.7375,2.0463381929681126,2.7593096962827497,118.8251,14.4,17.6,4.701063709417263,3.6136169696133895,3.139832617527748,54.1,9.789159948604897,9.834651812033396
10.628117169403572,3.789739468582781,4.375,6.485191084143741,1.6007810593582121,3.7875,2.0766559657295187,2.7372157386658436,117.89976,14.5,18.0,4.743416490252569,3.5890591188317256,3.091042453358316,55.0,9.895640757270852,9.960145573589601
10.604920808557049,3.6958934973591586,4.277777778,6.549434072861499,1.6158932857710624,3.733333333,2.0949675149960894,2.9134138051433753,118.03464,14.3,17.9,4.743416490252569,3.6136169696133895,3.126760535960395,54.7,9.582120875649698,9.721650683661874
10.668998649554148,3.6958934973591586,4.277777778,6.678522274489564,1.6329931619575142,3.755555556,2.0816659994661326,2.935637920452725,119.56939,14.1,17.6,4.722287581247038,3.629660094453965,3.157000421150113,54.0,9.60995513068166,9.761035826283525
10.701093392203507,3.669072523417986,4.1875,6.775863266611121,1.695582495781317,3.7375,2.0463381929681126,2.923545792355577,122.80119,14.0,17.5,4.722287581247038,3.632309102625542,3.1654750481410856,53.8,9.754752215888715,9.915154730011745
8.940428798085424,3.6958934973591586,4.0,6.041162187740523,1.855921454156937,3.575,2.0548046676563256,2.19402825870589,61.8786,7.4,12.0,4.460941604639093,4.069026754237811,3.7400477406883357,39.3,6.549363209838974,6.576091055151102
9.116618530095066,3.588588384862621,3.666666667,6.293673104239162,1.840893502894722,3.555555556,2.068278940998476,2.018846205137974,83.51436,8.4,13.0,4.527692569068709,4.005513348515485,3.6506582412937387,41.9,7.225974089232876,7.062881140844062
9.19649496515413,3.4275226679634283,3.722222222,6.167009139576892,1.840893502894722,3.533333333,2.0548046676563256,2.077149489083537,83.46509,9.0,13.9,4.658325879540846,3.9512437185814275,3.55820113047182,44.6,7.374510617815896,7.291154358887857
9.240470855437069,3.3738045622947634,3.611111111,6.167009139576892,1.840893502894722,3.533333333,2.0548046676563256,2.0410046545757803,85.45839,9.0,14.0,4.6475800154489,3.9531649487593215,3.572345637857985,44.6,7.39527572042066,7.340473329265317
8.568528684913392,3.6958934973591586,4.0,6.041162187740523,1.855921454156937,3.575,2.0548046676563256,1.653015426425295,68.53398,8.6,13.3,4.58257569495584,3.9926809084456005,3.632309102625542,42.9,7.028865822941339,6.34591465882231
