%pov,cpia_regulation,cpia_gender,cpia_resources,cpia_transparency,cpia_inclusion,cpia_trade,education$,coll_enrollment,income_quintile2,income_quintile3,income_quintile4,income_quintile5,income_top10%,income_middle60%,comm_import_capita,comm_export_capita
3.0726933146901194,1.5639755384038547,4.277777778,1.9436506316722664,1.6158932857710624,3.733333333,2.0949675149960894,4.38925,100.62829,12.7,17.3,4.8270073544588685,3.7062280924485496,3.2308043957334744,53.3,70.18138057911827,7.798943732878857
3.086486636822455,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,3.755555556,2.0816659994661326,4.25217,100.71391,12.9,17.4,4.847679857416329,3.6988297849671046,3.214867803470662,53.8,68.34993459125434,7.9195718232270425
3.0633909220278057,1.55814461804655,4.1875,1.9685019685029528,1.695582495781317,3.7375,2.0463381929681126,4.15795,99.88217,12.7,17.5,4.857983120596447,3.6938669956249752,3.2068032436339315,53.8,72.84504329058927,8.046543414586868
2.8094026953624973,1.515127232962859,4.1,1.8973665961010275,1.6278820596099706,3.62,1.9874606914351791,6.34274,96.54328,12.9,16.9,4.69041575982343,3.696351468952637,3.254242968705492,51.8,78.44759774223066,7.307946437494861
2.803360380906535,1.4929040961781488,4.1,1.8973665961010275,1.6278820596099706,3.6,2.0,6.39555,96.59815,12.8,16.7,4.6475800154489,3.716008121502189,3.295836866004329,51.1,81.70444331265192,7.201579804590507
2.827313621929028,1.55814461804655,4.3125,1.9364916731037085,1.620185174601965,3.7375,2.0463381929681126,6.34744,97.77915,12.6,16.7,4.679743582719036,3.713572066704308,3.2771447329921766,51.2,90.26105997777442,7.233571089580974
2.8213788864092133,1.5841201044498106,4.375,1.9364916731037085,1.6007810593582121,3.7875,2.0766559657295187,6.80899,98.32904,12.5,16.6,4.6475800154489,3.728100167267218,3.3032169733019514,50.7,99.656671417984,7.3584550076782955
2.8094026953624973,1.5639755384038547,4.277777778,1.9436506316722664,1.6158932857710624,3.733333333,2.0949675149960894,7.30415,98.38756,12.5,16.4,4.679743582719036,3.7328963395307104,3.3032169733019514,50.8,84.50407446226086,7.104147366516773
2.760009940032921,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,3.755555556,2.0816659994661326,6.66191,91.4408,12.8,16.4,4.669047011971501,3.7232808808312687,3.2846635654062037,51.0,87.47755624357859,7.196326344231595
2.7536607123542622,1.55814461804655,4.1875,1.9685019685029528,1.695582495781317,3.7375,2.0463381929681126,6.64467,92.82562,12.5,16.2,4.6475800154489,3.744787086052232,3.3214324131932926,50.3,87.6071909736578,7.443133890047289
3.520460802488973,1.5404450410185775,3.666666667,1.914854215599715,1.840893502894722,3.555555556,2.068278940998476,4.07574,83.51436,8.4,13.0,4.527692569068709,4.005513348515485,3.6506582412937387,41.9,37.06314910723901,7.062881140844062
3.3877743613300146,1.5040773967762742,3.722222222,1.9002923751359948,1.840893502894722,3.533333333,2.0548046676563256,4.31455,83.46509,9.0,13.9,4.658325879540846,3.9512437185814275,3.55820113047182,44.6,39.9225646385726,7.291154358887857
3.342861804649192,1.491654876677717,3.611111111,1.9002923751359948,1.840893502894722,3.533333333,2.0548046676563256,4.1657,85.45839,9.0,14.0,4.6475800154489,3.9531649487593215,3.572345637857985,44.6,40.33948202523565,7.340473329265317
3.4210000089583352,1.5040773967762742,3.0,2.1213203435596424,1.5811388300841898,3.6,1.7320508075688772,4.49659,34.80822,12.6,16.3,4.61519230368573,3.754198920234579,3.3463891451671604,50.2,9.815206556580517,2.767323772746919
2.6100697927420065,1.515127232962859,4.1,1.8973665961010275,1.6278820596099706,3.62,1.9874606914351791,6.03606,111.97108,13.8,17.3,4.711687595755898,3.6428355156125294,3.1780538303479458,53.3,105.57421762535253,9.428398479613502
2.639057329615259,1.4929040961781488,4.1,1.8973665961010275,1.6278820596099706,3.6,2.0,5.9381,111.61355,13.7,17.3,4.732863826479693,3.648057459593681,3.1780538303479458,53.4,114.81909134240486,9.59392505264631
2.681021528714291,1.55814461804655,4.3125,1.9364916731037085,1.620185174601965,3.7375,2.0463381929681126,5.68609,110.32909,13.7,17.2,4.722287581247038,3.653252276470785,3.190476350346503,53.2,124.1957228123933,9.73981047916226
2.6946271807700692,1.5841201044498106,4.375,1.9364916731037085,1.6007810593582121,3.7875,2.0766559657295187,5.84677,108.74427,13.8,17.3,4.722287581247038,3.6428355156125294,3.1780538303479458,53.400000000000006,131.7210920281054,9.811217336212476
2.6461747973841225,1.5639755384038547,4.277777778,1.9436506316722664,1.6158932857710624,3.733333333,2.0949675149960894,6.48518,107.4238,13.9,17.5,4.732863826479693,3.6349511120883804,3.1612467120315646,53.8,106.74199748548081,9.373743707844632
2.6878474937846906,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,3.755555556,2.0816659994661326,6.54071,107.27259,13.8,17.4,4.753945729601885,3.6375861597263857,3.157000421150113,53.8,113.23282507587258,9.478400780723424
2.653241964607215,1.55814461804655,4.1875,1.9685019685029528,1.695582495781317,3.7375,2.0463381929681126,6.48201,107.47822,13.9,17.3,4.732863826479693,3.6402142821326553,3.169685580677429,53.6,124.75471467007698,9.590438539508286
2.5494451709255714,1.55814461804655,4.25,1.9685019685029528,1.7320508075688772,3.75,2.0766559657295187,7.19254,107.4859,14.0,17.4,4.743416490252569,3.629660094453965,3.148453360571655,53.9,118.55040325873426,9.50895654773949
2.624668592163159,1.55814461804655,4.1875,1.9525624189766635,1.7320508075688772,3.725,2.0766559657295187,7.17948,143.21856,14.0,17.5,4.753945729601885,3.6270040503958487,3.148453360571655,54.1,119.43622636799745,9.524304041639137
3.6349511120883804,1.7047480922384253,4.5,2.1213203435596424,1.8708286933869707,4.1,2.1213203435596424,3.00364,83.48521,11.4,16.0,4.774934554525329,3.7954891891721947,3.349904087274605,50.2,30.77246141472142,5.488911735555777
3.6838669122903918,1.791759469228055,4.5,2.1213203435596424,1.7320508075688772,4.0,2.345207879911715,2.69687,89.8833,11.1,15.7,4.732863826479693,3.8199077165203406,3.3978584803966405,49.2,36.75262926194367,5.769106543927706
3.580737295494233,1.8718021769015913,4.5,2.1213203435596424,1.7320508075688772,4.2,2.449489742783178,2.91956,90.65106,10.9,15.7,4.722287581247038,3.828641396489095,3.40452517175483,48.900000000000006,39.667826617899486,5.966438480443942
3.580737295494233,1.8718021769015913,4.5,2.1213203435596424,1.7320508075688772,4.2,2.449489742783178,3.22238,88.10632,11.0,15.7,4.743416490252569,3.822098297900159,3.3978584803966405,49.2,34.25293091118077,5.697750371142258
3.493472657771326,1.6094379124341003,4.0,2.0,1.8708286933869707,3.7,2.0,7.42208,47.34028,9.9,14.6,4.658325879540846,3.903990833730882,3.517497837358316,46.2,14.725715129279912,4.920032225868052
3.2268439945173775,1.7047480922384253,4.0,1.8708286933869707,2.0,4.0,2.0,7.91914,58.13869,9.8,14.6,4.679743582719036,3.8979240810486444,3.4873750779032076,46.3,22.484162103869483,6.376416048887307
3.068052935133617,1.515127232962859,4.1,1.8973665961010275,1.6278820596099706,3.62,1.9874606914351791,3.96396,99.64309,12.0,16.7,4.764451699828638,3.754198920234579,3.306886702190914,51.4,70.68321007588179,7.370091893806959
3.109060958860994,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,3.755555556,2.0816659994661326,4.709555,104.97926,12.3,17.1,4.78539444560216,3.7376696182833684,3.280911215787653,52.3,77.29965408904684,7.816589839723772
3.9512437185814275,1.552279498547093,4.0,1.9002923751359948,1.855921454156937,3.5875,2.0275875100994063,2.98401,52.00338,7.0,11.8,4.381780460041329,4.092676505121403,3.7887247890836524,38.0,26.869652129673703,5.493204074382251
2.3608540011180215,1.515127232962859,4.1,1.8973665961010275,1.6278820596099706,3.62,1.9874606914351791,7.38386,109.11264,13.6,17.1,4.6475800154489,3.676300671907076,3.2347491740244907,52.3,129.53368548444777,9.2511116169965
2.4069451083182885,1.4929040961781488,4.1,1.8973665961010275,1.6278820596099706,3.6,2.0,7.37424,109.39719,13.4,16.7,4.636809247747852,3.7013019741124933,3.2733640101522705,51.6,140.4341755827967,9.338573935672688
2.4069451083182885,1.55814461804655,4.3125,1.9364916731037085,1.620185174601965,3.7375,2.0463381929681126,7.06128,108.87189,13.6,16.8,4.6475800154489,3.686376323895818,3.250374491927572,52.0,146.53048533649152,9.636739169920292
2.4159137783010487,1.5841201044498106,4.375,1.9364916731037085,1.6007810593582121,3.7875,2.0766559657295187,7.25437,109.07084,12.9,16.4,4.604345773288535,3.7328963395307104,3.3357695763397,50.5,139.37542198753798,9.733473879672491
2.379546134130174,1.5639755384038547,4.277777778,1.9436506316722664,1.6158932857710624,3.733333333,2.0949675149960894,7.35713,107.943,13.8,17.3,4.669047011971501,3.66612246699132,3.2188758248682006,52.900000000000006,106.37453491465814,9.452404067368317
2.322387720290225,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,3.755555556,2.0816659994661326,7.21403,109.28977,14.4,17.9,4.701063709417263,3.6109179126442243,3.1354942159291497,54.4,110.940020465282,9.580127046941426
2.186051276738094,1.55814461804655,4.1875,1.9685019685029528,1.695582495781317,3.7375,2.0463381929681126,7.04752,108.55373,14.1,18.0,4.732863826479693,3.616308761279101,3.139832617527748,54.5,123.246924252659,9.727205797192
3.427514689979529,1.5040773967762742,3.5,2.0,1.8708286933869707,3.7,1.8708286933869707,3.21076,59.79393,11.8,15.2,4.527692569068709,3.8110970868381857,3.4339872044851463,47.5,14.755078180712763,4.979889779154996
3.131136910560194,1.3862943611198906,3.0,2.0,1.8708286933869707,3.6,2.0,3.72321,66.42168,11.7,15.2,4.527692569068709,3.8155121050473024,3.4372078191851885,47.4,19.174996791418895,5.483655236671621
2.833213344056216,1.3862943611198906,3.5,2.0,1.7320508075688772,3.14,2.1213203435596424,2.87282,60.13283,12.0,15.7,4.604345773288535,3.7796338173824005,3.367295829986474,48.9,15.880286367646173,5.927937422215889
2.8678989020441064,1.3975939162614646,3.363636364,1.8463723646653727,1.718879127513043,3.154545455,1.9188064472004938,3.04426,70.55849,11.3,15.1,4.61519230368573,3.8242840911201395,3.4210000089583352,47.7,17.8072857678042,6.187912102190991
2.797281334830153,1.3975939162614646,3.363636364,1.8463723646653727,1.7320508075688772,3.181818182,1.9540168418367887,2.9019,69.7292,11.4,15.3,4.61519230368573,3.8133070324889884,3.40452517175483,48.0,23.306373719066812,6.357616263078422
2.714694743820879,1.3975939162614646,3.363636364,1.894969416903608,1.718879127513043,3.218181818,2.0,3.52513,74.73399,11.5,15.2,4.5934736311423405,3.8155121050473024,3.414442608412176,47.8,20.045247246734753,6.183079177259305
2.6026896854443837,1.3766324503246585,3.307692308,1.8810798861292415,1.7541160386359849,3.176923077,1.9709427654336857,3.18944,79.21021,10.2,14.2,4.54972526643093,3.8897773964808264,3.5145260669691587,45.1,26.796878829939082,6.714826316285312
2.5649493574615367,1.359143372090637,3.285714286,1.8708286933869707,1.7728105208961278,3.178571429,1.9820624179302297,3.40748,80.40742,10.2,14.1,4.527692569068709,3.893859034800475,3.5234150143864045,44.8,27.678172311130574,6.6339114854229395
2.517696472610991,1.3609765531356006,3.3,1.8439088914585775,1.760681686165901,3.133333333,1.9916492328386208,3.36658,82.48971,10.1,13.9,4.527692569068709,3.903990833730882,3.5234150143864045,44.5,27.145146238352318,6.581695976229582
2.509599262378372,1.3609765531356006,3.3,1.8439088914585775,1.7701224062194116,3.153333333,2.0,3.29643,82.4687,10.2,14.2,4.538722287164087,3.8897773964808264,3.5115454388310208,45.0,26.370228162918497,6.533824849913693
3.0106208860477417,1.515127232962859,4.1,1.8973665961010275,1.6278820596099706,3.62,1.9874606914351791,4.24747,98.28961,12.4,17.1,4.795831523312719,3.7305011288047556,3.2771447329921766,52.5,79.73445488674973,8.761986510321467
3.0204248861443626,1.4929040961781488,4.1,1.8973665961010275,1.6278820596099706,3.6,2.0,4.53567,99.0232,12.4,17.0,4.774934554525329,3.7328963395307104,3.280911215787653,52.2,87.24215426384102,8.877695860764808
2.990719731730447,1.55814461804655,4.3125,1.9364916731037085,1.620185174601965,3.7375,2.0463381929681126,4.11661,99.62739,12.6,17.2,4.795831523312719,3.716008121502189,3.254242968705492,52.8,93.57039468468068,9.054250893286671
2.9652730660692823,1.5841201044498106,4.375,1.9364916731037085,1.6007810593582121,3.7875,2.0766559657295187,4.40077,100.36239,12.4,17.1,4.774934554525329,3.7328963395307104,3.2846635654062037,52.3,97.7331081295996,9.129874720259615
2.9806186357439426,1.5639755384038547,4.277777778,1.9436506316722664,1.6158932857710624,3.733333333,2.0949675149960894,4.53406,100.71809,12.4,17.1,4.806245936279167,3.7305011288047556,3.2733640101522705,52.6,83.81035912792865,8.837316100806811
3.0349529867072724,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,3.755555556,2.0816659994661326,4.3492,102.2127,12.5,17.0,4.774934554525329,3.747148362237912,3.3032169733019514,52.3,90.63853483856232,8.927859729841012
3.0204248861443626,1.55814461804655,4.1875,1.9685019685029528,1.695582495781317,3.7375,2.0463381929681126,4.14053,102.66749,12.2,16.9,4.774934554525329,3.754198920234579,3.3105430133940246,51.9,97.0113491873801,9.083991957257128
2.760009940032921,1.5639755384038547,4.0,1.8856180832819778,1.855921454156937,3.575,2.0548046676563256,4.61642,90.57089,11.9,16.3,4.679743582719036,3.756538102587751,3.332204510175204,50.400000000000006,42.718076473858325,6.339939237356493
2.9231615807191558,1.5404450410185775,3.666666667,1.914854215599715,1.840893502894722,3.555555556,2.068278940998476,6.3713,92.82521,11.9,16.3,4.679743582719036,3.756538102587751,3.332204510175204,50.400000000000006,43.71812983025262,6.187458989012293
3.86702563949741,1.6094379124341003,3.0,1.7320508075688772,1.7320508075688772,3.1,2.0,7.33565,47.8988,9.1,13.4,4.516635916254486,3.9740583963475986,3.632309102625542,42.9,12.771250589251993,4.568644418463275
3.3463891451671604,1.4469189829363254,2.5,1.8027756377319946,1.5811388300841898,3.05,2.0,1.64626,76.13277,12.7,17.0,4.743416490252569,3.713572066704308,3.250374491927572,52.2,63.217988660112546,6.741405468991363
4.3067641501733345,1.6094379124341003,3.5,1.8708286933869707,1.8708286933869707,3.6,2.0,3.84818,21.14828,10.8,14.6,4.527692569068709,3.8815637979434374,3.5085558999826545,45.9,9.536764493067006,3.836572079735152
4.272490747605575,1.3862943611198906,3.5,1.7320508075688772,1.5811388300841898,2.9,2.0,2.73217,38.02759,10.0,14.1,4.54972526643093,3.919991175077323,3.5409593240373143,44.8,10.399484670948599,3.976759982774817
3.9454577815143836,1.3862943611198906,3.5,1.8708286933869707,1.7320508075688772,3.5,1.8708286933869707,4.35638,33.05596,9.3,13.4,4.47213595499958,3.966511190712216,3.6349511120883804,42.7,12.126861412398513,4.334879480992739
2.791165107812717,1.55814461804655,4.3125,1.9364916731037085,1.620185174601965,3.7375,2.0463381929681126,6.31293,100.89894,13.4,17.7,4.806245936279167,3.6506582412937387,3.1612467120315646,54.2,110.28643938913001,8.957550793546387
2.766319109226186,1.5841201044498106,4.375,1.9364916731037085,1.6007810593582121,3.7875,2.0766559657295187,5.8462,99.66492,13.4,17.5,4.806245936279167,3.6506582412937387,3.157000421150113,54.0,112.06085795265214,8.909077238622027
2.8094026953624973,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,3.755555556,2.0816659994661326,6.91128,98.43982,13.4,17.6,4.795831523312719,3.653252276470785,3.1654750481410856,54.0,117.59618863057395,9.10138050602715
2.7788192719904172,1.55814461804655,4.1875,1.9685019685029528,1.695582495781317,3.7375,2.0463381929681126,7.96375,85.89744,13.5,17.6,4.753945729601885,3.6584202466292277,3.186352633162641,53.7,133.29385557425485,9.447938770556465
2.8213788864092133,1.55814461804655,4.25,1.9685019685029528,1.7320508075688772,3.75,2.0766559657295187,6.75966,85.82467,13.5,17.6,4.743416490252569,3.6635616461296463,3.1945831322991562,53.6,137.1104383888367,9.50625875504443
2.186051276738094,1.379693677207744,3.236842105,1.7917941611691897,1.6059101369628377,3.173684211,1.8496087779795347,3.4848,91.84192,11.2,15.1,4.538722287164087,3.85439389259151,3.484312288372662,46.9,67.79364477474279,7.494836401432895
3.2188758248682006,1.4816045409242156,4.1,1.8708286933869707,1.61245154965971,3.6,2.0,4.709555,90.34223,10.7,16.3,4.847679857416329,3.8133070324889884,3.3568971227655755,50.5,57.404271455470884,6.343013412443267
3.265759410767051,1.3862943611198906,4.0,2.0,1.5811388300841898,3.7,1.8708286933869707,4.71699,58.79362,12.1,16.2,4.669047011971501,3.7495040759303713,3.3105430133940246,50.1,13.724065554821648,3.502104750909725
3.8979240810486444,1.5040773967762742,4.0,2.0,1.8708286933869707,3.7,2.1213203435596424,4.709555,68.51656,8.5,12.8,4.39317652729776,4.018183201256536,3.703768066607687,40.6,21.56013910509615,5.07371644417265
2.5649493574615367,1.515127232962859,4.1,1.8973665961010275,1.6278820596099706,3.62,1.9874606914351791,6.86868,113.87617,13.5,16.6,4.604345773288535,3.7062280924485496,3.306886702190914,51.3,109.57969438930857,10.019199669996201
2.5572273113676265,1.4929040961781488,4.1,1.8973665961010275,1.6278820596099706,3.6,2.0,6.38567,114.04077,14.4,18.0,4.795831523312719,3.597312260588446,3.100092288878234,55.4,117.36879716602694,10.173313979245467
2.517696472610991,1.55814461804655,4.3125,1.9364916731037085,1.620185174601965,3.7375,2.0463381929681126,6.53527,113.62567,14.1,17.5,4.753945729601885,3.624340932976365,3.144152278672264,54.2,130.3366818318334,10.268650186133106
2.5416019934645457,1.5841201044498106,4.375,1.9364916731037085,1.6007810593582121,3.7875,2.0766559657295187,6.28934,112.7376,14.2,17.7,4.774934554525329,3.616308761279101,3.126760535960395,54.7,136.9636122337415,10.47570421992144
2.501435951739211,1.5639755384038547,4.277777778,1.9436506316722664,1.6158932857710624,3.733333333,2.0949675149960894,7.09981,111.69433,14.4,17.9,4.774934554525329,3.6000482404073204,3.104586678466073,55.1,119.05108838041124,10.089352048277
2.4423470353692043,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,3.755555556,2.0816659994661326,6.74995,113.23055,14.5,18.0,4.774934554525329,3.591817741270805,3.091042453358316,55.3,125.76310646264854,10.19332735244031
2.3978952727983707,1.55814461804655,4.1875,1.9685019685029528,1.695582495781317,3.7375,2.0463381929681126,6.45617,112.98291,14.4,18.2,4.795831523312719,3.5779478934066544,3.068052935133617,55.6,135.38340766402789,10.38550686043765
2.4765384001174837,1.55814461804655,4.25,1.9685019685029528,1.7320508075688772,3.75,2.0766559657295187,7.37182,110.72072,14.4,18.1,4.78539444560216,3.5890591188317256,3.086486636822455,55.4,131.8974361593374,10.375748301093278
3.9396381724611196,1.6094379124341003,2.0,1.8708286933869707,1.5811388300841898,3.1,2.0,2.25436,26.50006,12.8,16.0,4.560701700396552,3.7400477406883357,3.3357695763397,49.6,11.996891586064663,4.5330907029468674
3.8088822465086327,1.6094379124341003,2.0,1.8708286933869707,1.5811388300841898,3.1,2.0,2.63527,34.70948,13.1,16.3,4.5934736311423405,3.708682081410116,3.2846635654062037,50.5,13.385135889748753,4.595664023967813
3.632309102625542,1.5040773967762742,2.0,1.8708286933869707,1.5811388300841898,2.9,1.8708286933869707,2.28688,35.84846,13.3,16.6,4.61519230368573,3.686376323895818,3.261935314328648,51.2,13.893796368943308,4.710600209635644
3.6189933266497696,1.3862943611198906,2.5,1.8708286933869707,1.5811388300841898,3.1,1.8708286933869707,2.22175,36.7116,13.1,16.4,4.5934736311423405,3.708682081410116,3.288401887516811,50.6,14.812976136346295,4.856787437411261
3.417726683613366,1.3862943611198906,2.5,1.8708286933869707,1.5811388300841898,3.1,1.8708286933869707,2.49344,39.82736,13.2,16.6,4.61519230368573,3.6988297849671046,3.269568939183719,51.1,14.600905341963282,4.814940263055096
3.6270040503958487,1.5639755384038547,4.0,1.8856180832819778,1.855921454156937,3.575,2.0548046676563256,4.709555,68.21743,6.9,11.9,4.54972526643093,4.072439726834051,3.7184382563554808,39.5,35.44143733712423,5.678004447587347
3.5496173867804286,1.5404450410185775,3.833333333,1.914854215599715,1.855921454156937,3.611111111,2.068278940998476,3.54055,69.05728,7.5,12.4,4.47213595499958,4.060443010546419,3.7305011288047556,39.9,67.0986000286621,7.94077583604551
3.427514689979529,1.5404450410185775,3.666666667,1.914854215599715,1.840893502894722,3.555555556,2.068278940998476,4.709555,71.34772,7.8,12.6,4.494441010848846,4.04305126783455,3.7062280924485496,40.6,67.9624465992321,8.017288931628363
3.353406717825807,1.5040773967762742,3.722222222,1.9002923751359948,1.840893502894722,3.533333333,2.0548046676563256,3.29343,70.85691,7.8,12.6,4.505552130427524,4.039536325727106,3.7062280924485496,40.7,79.61656761803881,8.36876355173682
3.8264651170664994,1.5639755384038547,4.0,1.8856180832819778,1.855921454156937,3.575,2.0548046676563256,4.709555,66.91931,7.9,12.2,4.43846820423443,4.048300623720694,3.7232808808312687,39.8,24.39760871230898,6.357173069577146
3.835141961092188,1.5639755384038547,3.833333333,1.914854215599715,1.855921454156937,3.5625,2.068278940998476,3.54604,66.24104,7.8,12.1,4.347413023856832,4.070734696582967,3.7727609380946383,38.8,32.41791510498002,6.740494177985378
3.6888794541139363,1.5404450410185775,3.666666667,1.914854215599715,1.840893502894722,3.555555556,2.068278940998476,3.76766,68.32355,8.1,12.8,4.43846820423443,4.036008985209137,3.725693427236653,40.6,41.705159478022516,7.030551209918043
3.6375861597263857,1.5040773967762742,3.722222222,1.9002923751359948,1.840893502894722,3.533333333,2.0548046676563256,4.96644,70.39032,7.7,12.5,4.427188724235731,4.055257173514054,3.747148362237912,39.8,46.000652345352435,7.194200355122443
3.4781584227982836,1.491654876677717,3.611111111,1.9002923751359948,1.840893502894722,3.533333333,2.0548046676563256,4.96305,76.57348,8.8,13.8,4.54972526643093,3.979681653901961,3.6349511120883804,43.3,44.167708347905766,7.1151851540891045
4.036008985209137,1.5639755384038547,4.0,1.8856180832819778,1.855921454156937,3.575,2.0548046676563256,2.88118,85.44732,7.8,13.0,4.560701700396552,4.019980146933238,3.676300671907076,41.6,21.075053032793836,6.411862045001788
3.9160150266976834,1.552279498547093,4.0,1.9002923751359948,1.855921454156937,3.5875,2.0275875100994063,2.67639,88.07086,7.9,13.2,4.5934736311423405,4.0163830207523885,3.6686767467964168,42.2,23.227114458368575,6.731435720518697
3.770459441106359,1.5639755384038547,3.833333333,1.914854215599715,1.855921454156937,3.5625,2.068278940998476,2.6294,90.51896,8.0,13.3,4.5934736311423405,4.01096295328305,3.6584202466292277,42.400000000000006,26.686474515443816,6.890573735989246
