%pov,cpia_regulation,cpia_gender,cpia_resources,cpia_transparency,education$,coll_enrollment,income_middle60%,comm_export_capita
2.734367509419584,1.491654876677717,3.555555556,1.9002923751359948,1.8708286933869709,4.55744,100.45767,41.9,8.38992107308903
2.9014215940827497,1.3975939162614646,3.363636364,1.9306145982562133,1.7320508075688772,4.709555,84.92116,45.8,7.07365580637419
3.250374491927572,1.5040773967762742,3.722222222,1.9002923751359948,1.840893502894722,6.61588,104.56289,41.900000000000006,7.689496533495733
3.198673117550681,1.491654876677717,3.611111111,1.9002923751359948,1.840893502894722,6.86298,107.95096,42.2,7.773297673152681
3.190476350346503,1.491654876677717,3.555555556,1.9002923751359948,1.8708286933869709,6.92005,114.63662,41.8,7.78123686340116
3.242592351485517,1.491654876677717,3.5,1.9002923751359948,1.8708286933869709,7.01164,120.32665,41.900000000000006,7.750101355945687
3.0726933146901194,1.5639755384038547,4.277777778,1.9436506316722664,1.6158932857710624,4.38925,100.62829,53.3,7.798943732878857
3.086486636822455,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,4.25217,100.71391,53.8,7.919571823227042
3.0633909220278057,1.55814461804655,4.1875,1.9685019685029528,1.695582495781317,4.15795,99.88217,53.8,8.046543414586868
2.8094026953624973,1.515127232962859,4.1,1.8973665961010275,1.6278820596099706,6.34274,96.54328,51.8,7.307946437494861
2.803360380906535,1.4929040961781488,4.1,1.8973665961010275,1.6278820596099706,6.39555,96.59815,51.1,7.201579804590507
2.827313621929028,1.55814461804655,4.3125,1.9364916731037085,1.620185174601965,6.34744,97.77915,51.2,7.233571089580974
2.8213788864092133,1.5841201044498106,4.375,1.9364916731037085,1.600781059358212,6.80899,98.32904,50.7,7.358455007678295
2.8094026953624973,1.5639755384038547,4.277777778,1.9436506316722664,1.6158932857710624,7.30415,98.38756,50.8,7.104147366516773
2.760009940032921,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,6.66191,91.4408,51.0,7.196326344231595
2.7536607123542622,1.55814461804655,4.1875,1.9685019685029528,1.695582495781317,6.64467,92.82562,50.3,7.443133890047289
3.520460802488973,1.5404450410185777,3.666666667,1.914854215599715,1.840893502894722,4.07574,83.51436,41.9,7.062881140844062
3.387774361330014,1.5040773967762742,3.722222222,1.9002923751359948,1.840893502894722,4.31455,83.46509,44.6,7.291154358887857
3.342861804649192,1.491654876677717,3.611111111,1.9002923751359948,1.840893502894722,4.1657,85.45839,44.6,7.340473329265317
3.4210000089583352,1.5040773967762742,3.0,2.1213203435596424,1.5811388300841898,4.49659,34.80822,50.2,2.767323772746919
2.6100697927420065,1.515127232962859,4.1,1.8973665961010275,1.6278820596099706,6.03606,111.97108,53.3,9.428398479613502
2.639057329615259,1.4929040961781488,4.1,1.8973665961010275,1.6278820596099706,5.9381,111.61355,53.4,9.59392505264631
2.681021528714291,1.55814461804655,4.3125,1.9364916731037085,1.620185174601965,5.68609,110.32909,53.2,9.73981047916226
2.694627180770069,1.5841201044498106,4.375,1.9364916731037085,1.600781059358212,5.84677,108.74427,53.400000000000006,9.811217336212476
2.6461747973841225,1.5639755384038547,4.277777778,1.9436506316722664,1.6158932857710624,6.48518,107.4238,53.8,9.373743707844632
2.6878474937846906,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,6.54071,107.27259,53.8,9.478400780723424
2.653241964607215,1.55814461804655,4.1875,1.9685019685029528,1.695582495781317,6.48201,107.47822,53.6,9.590438539508286
2.5494451709255714,1.55814461804655,4.25,1.9685019685029528,1.7320508075688772,7.19254,107.4859,53.9,9.50895654773949
2.624668592163159,1.55814461804655,4.1875,1.9525624189766635,1.7320508075688772,7.17948,143.21856,54.1,9.524304041639136
3.634951112088381,1.7047480922384253,4.5,2.1213203435596424,1.8708286933869709,3.00364,83.48521,50.2,5.488911735555777
3.683866912290392,1.791759469228055,4.5,2.1213203435596424,1.7320508075688772,2.69687,89.8833,49.2,5.769106543927706
3.580737295494233,1.8718021769015916,4.5,2.1213203435596424,1.7320508075688772,2.91956,90.65106,48.900000000000006,5.966438480443942
3.580737295494233,1.8718021769015916,4.5,2.1213203435596424,1.7320508075688772,3.22238,88.10632,49.2,5.697750371142258
3.493472657771326,1.6094379124341005,4.0,2.0,1.8708286933869709,7.42208,47.34028,46.2,4.920032225868052
3.226843994517377,1.7047480922384253,4.0,1.8708286933869709,2.0,7.91914,58.13869,46.3,6.376416048887307
3.068052935133617,1.515127232962859,4.1,1.8973665961010275,1.6278820596099706,3.96396,99.64309,51.4,7.370091893806959
3.109060958860994,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,4.709555,104.97926,52.3,7.816589839723772
3.951243718581428,1.552279498547093,4.0,1.9002923751359948,1.855921454156937,2.98401,52.00338,38.0,5.493204074382251
2.360854001118021,1.515127232962859,4.1,1.8973665961010275,1.6278820596099706,7.38386,109.11264,52.3,9.2511116169965
2.4069451083182885,1.4929040961781488,4.1,1.8973665961010275,1.6278820596099706,7.37424,109.39719,51.6,9.338573935672688
2.4069451083182885,1.55814461804655,4.3125,1.9364916731037085,1.620185174601965,7.06128,108.87189,52.0,9.636739169920292
2.4159137783010487,1.5841201044498106,4.375,1.9364916731037085,1.600781059358212,7.25437,109.07084,50.5,9.733473879672491
2.379546134130174,1.5639755384038547,4.277777778,1.9436506316722664,1.6158932857710624,7.35713,107.943,52.900000000000006,9.452404067368317
2.322387720290225,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,7.21403,109.28977,54.4,9.580127046941426
2.186051276738094,1.55814461804655,4.1875,1.9685019685029528,1.695582495781317,7.04752,108.55373,54.5,9.727205797192
3.427514689979529,1.5040773967762742,3.5,2.0,1.8708286933869709,3.21076,59.79393,47.5,4.979889779154996
3.131136910560194,1.3862943611198906,3.0,2.0,1.8708286933869709,3.72321,66.42168,47.4,5.483655236671621
2.833213344056216,1.3862943611198906,3.5,2.0,1.7320508075688772,2.87282,60.13283,48.9,5.927937422215889
2.8678989020441064,1.3975939162614646,3.363636364,1.8463723646653727,1.718879127513043,3.04426,70.55849,47.7,6.187912102190991
2.797281334830153,1.3975939162614646,3.363636364,1.8463723646653727,1.7320508075688772,2.9019,69.7292,48.0,6.357616263078422
2.714694743820879,1.3975939162614646,3.363636364,1.894969416903608,1.718879127513043,3.52513,74.73399,47.8,6.183079177259305
2.602689685444384,1.3766324503246583,3.307692308,1.8810798861292413,1.7541160386359849,3.18944,79.21021,45.1,6.714826316285312
2.5649493574615367,1.359143372090637,3.285714286,1.8708286933869709,1.7728105208961278,3.40748,80.40742,44.8,6.63391148542294
2.517696472610991,1.3609765531356006,3.3,1.8439088914585773,1.760681686165901,3.36658,82.48971,44.5,6.581695976229582
2.509599262378372,1.3609765531356006,3.3,1.8439088914585773,1.7701224062194116,3.29643,82.4687,45.0,6.533824849913693
3.0106208860477417,1.515127232962859,4.1,1.8973665961010275,1.6278820596099706,4.24747,98.28961,52.5,8.761986510321467
3.0204248861443626,1.4929040961781488,4.1,1.8973665961010275,1.6278820596099706,4.53567,99.0232,52.2,8.877695860764808
2.990719731730447,1.55814461804655,4.3125,1.9364916731037085,1.620185174601965,4.11661,99.62739,52.8,9.054250893286673
2.9652730660692823,1.5841201044498106,4.375,1.9364916731037085,1.600781059358212,4.40077,100.36239,52.3,9.129874720259616
2.9806186357439426,1.5639755384038547,4.277777778,1.9436506316722664,1.6158932857710624,4.53406,100.71809,52.6,8.837316100806811
3.0349529867072724,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,4.3492,102.2127,52.3,8.927859729841012
3.0204248861443626,1.55814461804655,4.1875,1.9685019685029528,1.695582495781317,4.14053,102.66749,51.9,9.083991957257128
2.760009940032921,1.5639755384038547,4.0,1.8856180832819776,1.855921454156937,4.61642,90.57089,50.400000000000006,6.339939237356493
2.923161580719156,1.5404450410185777,3.666666667,1.914854215599715,1.840893502894722,6.3713,92.82521,50.400000000000006,6.187458989012293
3.86702563949741,1.6094379124341005,3.0,1.7320508075688772,1.7320508075688772,7.33565,47.8988,42.9,4.568644418463275
3.3463891451671604,1.4469189829363254,2.5,1.8027756377319943,1.5811388300841898,1.64626,76.13277,52.2,6.741405468991363
4.306764150173335,1.6094379124341005,3.5,1.8708286933869709,1.8708286933869709,3.84818,21.14828,45.9,3.836572079735152
4.272490747605575,1.3862943611198906,3.5,1.7320508075688772,1.5811388300841898,2.73217,38.02759,44.8,3.976759982774817
3.945457781514384,1.3862943611198906,3.5,1.8708286933869709,1.7320508075688772,4.35638,33.05596,42.7,4.334879480992739
2.791165107812717,1.55814461804655,4.3125,1.9364916731037085,1.620185174601965,6.31293,100.89894,54.2,8.957550793546387
2.766319109226186,1.5841201044498106,4.375,1.9364916731037085,1.600781059358212,5.8462,99.66492,54.0,8.909077238622027
2.8094026953624973,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,6.91128,98.43982,54.0,9.10138050602715
2.778819271990417,1.55814461804655,4.1875,1.9685019685029528,1.695582495781317,7.96375,85.89744,53.7,9.447938770556464
2.8213788864092133,1.55814461804655,4.25,1.9685019685029528,1.7320508075688772,6.75966,85.82467,53.6,9.50625875504443
2.186051276738094,1.379693677207744,3.236842105,1.7917941611691897,1.6059101369628377,3.4848,91.84192,46.9,7.494836401432895
3.218875824868201,1.4816045409242156,4.1,1.8708286933869709,1.61245154965971,4.709555,90.34223,50.5,6.343013412443267
3.265759410767051,1.3862943611198906,4.0,2.0,1.5811388300841898,4.71699,58.79362,50.1,3.502104750909725
3.897924081048645,1.5040773967762742,4.0,2.0,1.8708286933869709,4.709555,68.51656,40.6,5.07371644417265
2.5649493574615367,1.515127232962859,4.1,1.8973665961010275,1.6278820596099706,6.86868,113.87617,51.3,10.0191996699962
2.5572273113676265,1.4929040961781488,4.1,1.8973665961010275,1.6278820596099706,6.38567,114.04077,55.4,10.173313979245467
2.517696472610991,1.55814461804655,4.3125,1.9364916731037085,1.620185174601965,6.53527,113.62567,54.2,10.268650186133106
2.5416019934645457,1.5841201044498106,4.375,1.9364916731037085,1.600781059358212,6.28934,112.7376,54.7,10.47570421992144
2.501435951739211,1.5639755384038547,4.277777778,1.9436506316722664,1.6158932857710624,7.09981,111.69433,55.1,10.089352048277
2.4423470353692043,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,6.74995,113.23055,55.3,10.19332735244031
2.3978952727983707,1.55814461804655,4.1875,1.9685019685029528,1.695582495781317,6.45617,112.98291,55.6,10.38550686043765
2.476538400117484,1.55814461804655,4.25,1.9685019685029528,1.7320508075688772,7.37182,110.72072,55.4,10.375748301093278
3.93963817246112,1.6094379124341005,2.0,1.8708286933869709,1.5811388300841898,2.25436,26.50006,49.6,4.5330907029468674
3.8088822465086327,1.6094379124341005,2.0,1.8708286933869709,1.5811388300841898,2.63527,34.70948,50.5,4.595664023967813
3.632309102625542,1.5040773967762742,2.0,1.8708286933869709,1.5811388300841898,2.28688,35.84846,51.2,4.710600209635644
3.6189933266497696,1.3862943611198906,2.5,1.8708286933869709,1.5811388300841898,2.22175,36.7116,50.6,4.856787437411261
3.417726683613366,1.3862943611198906,2.5,1.8708286933869709,1.5811388300841898,2.49344,39.82736,51.1,4.814940263055096
3.6270040503958487,1.5639755384038547,4.0,1.8856180832819776,1.855921454156937,4.709555,68.21743,39.5,5.678004447587347
3.5496173867804286,1.5404450410185777,3.833333333,1.914854215599715,1.855921454156937,3.54055,69.05728,39.9,7.94077583604551
3.427514689979529,1.5404450410185777,3.666666667,1.914854215599715,1.840893502894722,4.709555,71.34772,40.6,8.017288931628363
3.353406717825807,1.5040773967762742,3.722222222,1.9002923751359948,1.840893502894722,3.29343,70.85691,40.7,8.36876355173682
3.8264651170664994,1.5639755384038547,4.0,1.8856180832819776,1.855921454156937,4.709555,66.91931,39.8,6.357173069577146
3.835141961092188,1.5639755384038547,3.833333333,1.914854215599715,1.855921454156937,3.54604,66.24104,38.8,6.740494177985378
3.688879454113936,1.5404450410185777,3.666666667,1.914854215599715,1.840893502894722,3.76766,68.32355,40.6,7.030551209918043
3.6375861597263857,1.5040773967762742,3.722222222,1.9002923751359948,1.840893502894722,4.96644,70.39032,39.8,7.194200355122443
3.478158422798284,1.491654876677717,3.611111111,1.9002923751359948,1.840893502894722,4.96305,76.57348,43.3,7.1151851540891045
4.036008985209137,1.5639755384038547,4.0,1.8856180832819776,1.855921454156937,2.88118,85.44732,41.6,6.411862045001788
3.9160150266976834,1.552279498547093,4.0,1.9002923751359948,1.855921454156937,2.67639,88.07086,42.2,6.731435720518697
3.770459441106359,1.5639755384038547,3.833333333,1.914854215599715,1.855921454156937,2.6294,90.51896,42.400000000000006,6.890573735989246
3.6454498961866,1.5404450410185777,3.833333333,1.914854215599715,1.855921454156937,2.84365,91.04757,44.400000000000006,6.991326806821565
3.5409593240373143,1.5284688498763368,3.777777778,1.9002923751359948,1.8708286933869709,3.13037,93.40124,44.3,6.827317744587795
3.459466289786131,1.5404450410185777,3.666666667,1.914854215599715,1.840893502894722,2.84742,94.70003,45.400000000000006,7.181450276834092
3.3603753871419,1.5040773967762742,3.722222222,1.9002923751359948,1.840893502894722,2.68161,95.20703,46.2,7.361753968723971
3.288401887516811,1.491654876677717,3.611111111,1.9002923751359948,1.840893502894722,2.92164,93.43105,46.3,7.475101927296392
3.214867803470662,1.491654876677717,3.555555556,1.9002923751359948,1.8708286933869709,3.28523,97.89767,46.6,7.379470293338751
3.1654750481410856,1.491654876677717,3.5,1.9002923751359948,1.8708286933869709,3.66254,95.62184,47.0,7.150053244256188
3.317815772723105,1.3862943611198906,3.333333333,1.837117307087384,1.695582495781317,2.53381,81.23679,41.900000000000006,6.29222260710557
3.306886702190914,1.3975939162614646,3.363636364,1.894969416903608,1.718879127513043,2.65295,84.25254,42.2,6.02713105519173
2.970414465569701,1.515127232962859,4.1,1.8973665961010275,1.6278820596099706,5.07074,98.02078,47.3,8.211452088851113
2.9496883350525844,1.4929040961781488,4.1,1.8973665961010275,1.6278820596099706,4.90801,98.58061,47.9,8.356198914454641
2.970414465569701,1.55814461804655,4.3125,1.9364916731037085,1.620185174601965,4.92191,102.07882,49.0,8.512998280711162
2.9391619220655967,1.5841201044498106,4.375,1.9364916731037085,1.600781059358212,4.70212,103.83484,49.1,8.59840181203283
2.9391619220655967,1.5639755384038547,4.277777778,1.9436506316722664,1.6158932857710624,5.56215,106.07156,50.3,8.339995057868842
2.9444389791664403,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,5.40289,106.94795,49.6,8.449891008210276
2.9391619220655967,1.55814461804655,4.1875,1.9685019685029528,1.695582495781317,5.12127,106.81678,49.3,8.638549525068031
3.202746442938317,1.55814461804655,4.3125,1.9364916731037085,1.620185174601965,4.22328,89.2293,51.2,7.569914831984726
3.1179499062782403,1.5639755384038547,4.277777778,1.9436506316722664,1.6158932857710624,4.16182,97.94383,52.4,7.597562335651861
3.148453360571655,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,3.45849,100.23869,53.1,7.800386037855182
3.173878458937465,1.55814461804655,4.1875,1.9685019685029528,1.695582495781317,3.02775,100.41964,53.3,8.043228869787963
3.1780538303479458,1.55814461804655,4.25,1.9685019685029528,1.7320508075688772,2.93955,99.36214,52.900000000000006,7.968263970351081
3.691376334312523,1.7047480922384253,4.0,2.1213203435596424,1.8708286933869709,5.02795,40.15979,41.8,4.044272666690264
3.897924081048645,1.5040773967762742,3.5,1.8708286933869709,1.7320508075688772,5.13697,22.01669,48.0,4.905466142807585
3.2386784521643803,1.55814461804655,4.25,1.9685019685029528,1.7320508075688772,4.42657,94.16962,50.400000000000006,7.35294581428129
2.533696813957432,1.515127232962859,4.1,1.8973665961010275,1.6278820596099706,5.58241,97.12325,55.5,9.09906146973891
2.525728644308256,1.4929040961781488,4.1,1.8973665961010275,1.6278820596099706,5.57559,96.83547,55.6,9.254974523484584
2.5877640352277083,1.55814461804655,4.3125,1.9364916731037085,1.620185174601965,5.10509,98.25645,55.5,9.484735916556794
2.509599262378372,1.5841201044498106,4.375,1.9364916731037085,1.600781059358212,5.10609,98.10135,55.8,9.580055134853207
2.617395832834079,1.5639755384038547,4.277777778,1.9436506316722664,1.6158932857710624,5.56859,97.79404,55.5,9.3043614525955
2.681021528714291,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,5.56251,97.85898,55.6,9.386697170122527
2.6741486494265287,1.55814461804655,4.1875,1.9685019685029528,1.695582495781317,5.56563,97.8459,55.5,9.55534910128858
2.740840023925201,1.55814461804655,4.25,1.9685019685029528,1.7320508075688772,5.66161,97.85595,55.4,9.485301581917431
4.213607983048918,1.4000876833618154,3.25,1.810463415261408,1.6749792703194866,5.06321,88.91318,26.4,6.866584760641245
4.144720769547168,1.3793256917478531,3.25,1.8027756377319943,1.6414763001639714,4.86601,89.49576,28.8,7.288762379399258
3.992680908445601,1.3652409520071649,3.333333333,1.8257418582592664,1.598610507909916,5.72173,90.25352,28.6,7.372002782426327
4.034240638152395,1.3932148040196368,3.305555556,1.810463415261408,1.598610507909916,6.05628,93.80908,29.5,7.4341312331312
3.05870707271538,1.515127232962859,4.1,1.8973665961010275,1.6278820596099706,4.13003,117.51314,53.4,8.393295627112852
3.030133700271324,1.4929040961781488,4.1,1.8973665961010275,1.6278820596099706,4.1676,117.54267,52.9,8.480713266931877
3.0349529867072724,1.55814461804655,4.3125,1.9364916731037085,1.620185174601965,4.23331,117.50554,52.2,8.632705221560212
3.0633909220278057,1.5841201044498106,4.375,1.9364916731037085,1.600781059358212,4.501,117.6678,52.400000000000006,8.712195130390949
3.077312260546414,1.5639755384038547,4.277777778,1.9436506316722664,1.6158932857710624,4.86781,118.39464,52.3,8.479072528756193
3.0726933146901194,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,4.81924,124.38406,52.0,8.578514780147186
3.0819099697950434,1.55814461804655,4.1875,1.9685019685029528,1.695582495781317,4.86651,128.59216,52.2,8.76439039880387
3.0633909220278057,1.55814461804655,4.25,1.9685019685029528,1.7320508075688772,4.4189,131.03416,52.3,8.734832862320882
3.144152278672264,1.55814461804655,4.1875,1.9525624189766635,1.7320508075688772,4.30494,131.08604,52.4,8.812416695819946
3.157000421150113,1.6094379124341005,4.0,1.8708286933869709,1.7320508075688772,1.49617,99.64744,46.1,6.102147263206971
2.6741486494265287,1.55814461804655,4.3125,1.9364916731037085,1.620185174601965,6.21507,102.63951,54.900000000000006,9.824526473277794
2.734367509419584,1.5841201044498106,4.375,1.9364916731037085,1.600781059358212,6.39072,101.59046,54.5,9.900756612755211
2.760009940032921,1.5639755384038547,4.277777778,1.9436506316722664,1.6158932857710624,6.85779,99.69329,55.1,9.554055249764923
2.797281334830153,1.5639755384038547,4.277777778,1.957890020659996,1.6329931619575142,6.622,98.19066,54.8,9.734625057466475
2.785011242238338,1.55814461804655,4.1875,1.9685019685029528,1.695582495781317,6.49111,96.91104,55.1,9.892437980757771
2.833213344056216,1.55814461804655,4.25,1.9685019685029528,1.7320508075688772,7.65619,98.03959,55.2,9.804517154332308
2.8094026953624973,1.55814461804655,4.1875,1.9525624189766635,1.7320508075688772,7.71773,128.46305,54.9,9.766952900467954
3.131136910560194,1.3862943611198906,3.333333333,1.837117307087384,1.695582495781317,4.05037,71.7623,45.6,7.585765104514646
3.044522437723423,1.3975939162614646,3.363636364,1.8463723646653727,1.718879127513043,3.60314,77.44215,46.7,7.740250649167782
3.0633909220278057,1.3975939162614646,3.363636364,1.8463723646653727,1.7320508075688772,3.5085,78.2238,46.4,7.868518855239713
2.9391619220655967,1.3975939162614646,3.363636364,1.894969416903608,1.718879127513043,3.8638,80.85283,46.900000000000006,7.718582559105503
2.856470206220483,1.3975939162614646,3.363636364,1.9306145982562133,1.7320508075688772,3.51031,83.62145,46.900000000000006,7.9592229940501715
2.653241964607215,1.3766324503246583,3.307692308,1.8810798861292413,1.7541160386359849,4.80828,87.44397,47.6,8.111072381941554
2.6100697927420065,1.359143372090637,3.285714286,1.8708286933869709,1.7728105208961278,4.53768,87.12412,47.0,8.107773866408918
2.476538400117484,1.3609765531356006,3.3,1.8439088914585773,1.760681686165901,4.12567,86.20559,48.0,8.09725891254135
3.1822118404966093,1.3862943611198906,2.75,1.8027756377319943,1.6583123951777,6.45157,84.80422,48.9,6.918827784158587
3.068052935133617,1.5040773967762742,2.5,1.8027756377319943,1.5811388300841898,6.25478,90.42879,50.3,7.319008739270552
3.4688560301359703,1.6094379124341005,3.5,2.1213203435596424,1.7320508075688772,4.709555,19.55326,44.1,3.4040065318241965
3.2386784521643803,1.6094379124341005,3.5,2.0,1.5811388300841898,3.2543,27.36668,42.900000000000006,3.929944023039464
